Sales_ID,Date_ID,Customer_ID,Product_ID,Store_ID,SoLuong,DonGiaBan,ThanhTien,GiaVon
3585,20250408,CUST_004,FP3020,ST023,328,14500,4750668.638083183,10500
3586,20250621,CUST_211,FP3048,ST007,98,13000,1267800.3379482753,8000
3587,20250120,CUST_221,FP3018,ST011,387,42500,16438564.461417427,25500
3588,20250306,CUST_265,FP3035,ST008,63,6500,408218.50858479505,5000
3589,20250408,CUST_080,FP3045,ST007,49,13500,658280.9447039121,8500
3590,20250327,CUST_028,FP3022,ST009,63,18500,1170495.2244485694,11500
3591,20250101,CUST_055,FP3040,ST007,98,70500,6875378.755796416,41500
3592,20250516,CUST_053,FP3027,ST009,32,17000,537795.1031250184,11000
3593,20250524,CUST_109,FP3010,ST008,126,30500,3830973.6959496154,23000
3594,20250326,CUST_041,FP3040,ST003,57,70500,4043392.680236187,41500
3595,20250612,CUST_190,FP3033,ST006,130,28500,3715530.9488875894,19000
3596,20250206,CUST_261,FP3036,ST002,83,10000,826865.3975871151,7500
3597,20250530,CUST_170,FP3015,ST011,387,5500,2127343.636183432,4000
3598,20250131,CUST_264,FP3041,ST003,57,50500,2896330.926977694,34000
3599,20250329,CUST_111,FP3021,ST001,61,16000,970994.8819381272,10500
3600,20250214,CUST_058,FP3008,ST003,57,32500,1863975.3490450508,23000
3601,20250119,CUST_098,FP3012,ST007,49,23000,1121515.683569628,14000
3602,20250418,CUST_145,FP3017,ST002,41,49500,2046491.8590281098,31000
3603,20250221,CUST_035,FP3005,ST002,41,25000,1033581.7469838938,15500
3604,20250522,CUST_008,FP3020,ST005,65,14500,941494.7160663537,10500
3605,20250330,CUST_129,FP3003,ST011,774,20000,15471590.08133405,13500
3606,20250508,CUST_009,FP3030,ST006,98,51500,5035522.207045022,35000
3607,20250122,CUST_065,FP3014,ST006,98,8500,831105.6069880134,5500
3608,20250612,CUST_262,FP3044,ST003,287,13500,3871333.417247413,9000
3609,20250105,CUST_152,FP3045,ST010,162,13500,2193266.995713418,8500
3610,20250317,CUST_208,FP3023,ST018,163,13500,2195454.792173074,8500
3611,20250325,CUST_186,FP3020,ST001,182,14500,2639892.3352692835,10500
3612,20250505,CUST_069,FP3009,ST005,32,34000,1103821.3912502078,21500
3613,20250303,CUST_268,FP3022,ST002,165,18500,3059401.9710723255,11500
3614,20250625,CUST_004,FP3014,ST001,61,8500,515841.0310296301,5500
3615,20250418,CUST_107,FP3033,ST010,122,28500,3472672.7432129113,19000
3616,20250419,CUST_054,FP3041,ST001,61,50500,3064702.5961172143,34000
3617,20250403,CUST_263,FP3037,ST006,33,7500,244442.82558470982,4500
3618,20250105,CUST_055,FP3022,ST004,52,18500,961726.0863542457,11500
3619,20250220,CUST_121,FP3020,ST008,63,14500,910641.288381466,10500
3620,20250113,CUST_300,FP3042,ST028,214,42500,9112630.336451283,29000
3621,20250407,CUST_288,FP3042,ST004,104,42500,4418741.477843831,29000
3622,20250215,CUST_041,FP3037,ST002,41,7500,310074.52409516816,4500
3623,20250322,CUST_028,FP3032,ST022,146,27500,4011422.7519650348,17000
3624,20250627,CUST_223,FP3014,ST009,63,8500,537795.1031250184,5500
3625,20250312,CUST_238,FP3027,ST001,182,17000,3095046.186177781,11000
3626,20250227,CUST_128,FP3003,ST012,232,20000,4644248.029951736,13500
3627,20250303,CUST_057,FP3009,ST002,41,34000,1405671.1758980956,21500
3628,20250324,CUST_266,FP3030,ST004,52,51500,2677237.483634792,35000
3629,20250412,CUST_064,FP3037,ST006,33,7500,244442.82558470982,4500
3630,20250215,CUST_123,FP3037,ST015,209,7500,1564574.226498242,4500
3631,20250413,CUST_199,FP3007,ST002,83,22000,1819103.874691653,17000
3632,20250311,CUST_161,FP3010,ST008,126,30500,3830973.6959496154,23000
3633,20250204,CUST_052,FP3045,ST009,32,13500,427072.581893397,8500
3634,20250605,CUST_185,FP3047,ST001,61,15000,910307.7018169943,10500
3635,20250328,CUST_103,FP3020,ST002,41,14500,599477.4132506584,10500
3636,20250426,CUST_075,FP3042,ST018,163,42500,6911616.938322641,29000
3637,20250424,CUST_250,FP3013,ST012,232,12500,2902655.0187198347,8000
3638,20250514,CUST_225,FP3017,ST010,203,49500,10052473.730353165,31000
3639,20250318,CUST_274,FP3020,ST010,81,14500,1177865.6088090576,10500
3640,20250228,CUST_194,FP3016,ST010,41,6000,243696.33285704642,4500
3641,20250506,CUST_132,FP3047,ST005,130,15000,1947920.102206249,10500
3642,20250529,CUST_096,FP3035,ST005,65,6500,422049.3554780206,5000
3643,20250321,CUST_260,FP3011,ST007,49,23500,1145896.4592994025,17000
3644,20250215,CUST_233,FP3036,ST001,121,10000,1213743.602422659,7500
3645,20250618,CUST_203,FP3019,ST007,244,30500,7436136.597581229,21500
3646,20250618,CUST_267,FP3010,ST004,104,30500,3171096.825276161,23000
3647,20250217,CUST_281,FP3042,ST005,32,42500,1379776.7390627598,29000
3648,20250604,CUST_143,FP3007,ST005,130,22000,2856949.483235832,17000
3649,20250115,CUST_238,FP3032,ST006,33,27500,896290.3604772694,17000
3650,20250302,CUST_048,FP3033,ST005,97,28500,2775786.145643905,19000
3651,20250614,CUST_079,FP3028,ST008,251,46000,11555723.93532343,33500
3652,20250512,CUST_290,FP3048,ST009,32,13000,411255.07886030816,8000
3653,20250317,CUST_252,FP3024,ST018,325,17000,5529293.550658113,12500
3654,20250615,CUST_150,FP3034,ST001,61,12500,758589.7515141619,7500
3655,20250219,CUST_126,FP3047,ST016,237,15000,3549529.6389663653,10500
3656,20250213,CUST_266,FP3050,ST001,303,16500,5006692.359993469,10000
3657,20250608,CUST_187,FP3005,ST005,32,25000,811633.3759192704,15500
3658,20250123,CUST_281,FP3050,ST006,33,16500,537774.2162863616,10000
3659,20250208,CUST_204,FP3018,ST007,49,42500,2072365.9370308344,25500
3660,20250516,CUST_152,FP3023,ST004,52,13500,701800.1170693144,8500
3661,20250314,CUST_116,FP3011,ST028,214,23500,5038748.5389789445,17000
3662,20250331,CUST_178,FP3006,ST005,32,19500,633074.0332170309,13000
3663,20250520,CUST_119,FP3015,ST010,162,5500,893553.2204758369,4000
3664,20250125,CUST_269,FP3040,ST009,158,70500,11151339.638327587,41500
3665,20250418,CUST_013,FP3005,ST004,104,25000,2599259.6928493124,15500
3666,20250523,CUST_210,FP3033,ST004,156,28500,4444734.074772324,19000
3667,20250630,CUST_288,FP3043,ST008,126,13500,1695676.881813764,9000
3668,20250213,CUST_114,FP3024,ST002,83,17000,1405671.1758980956,12500
3669,20250630,CUST_299,FP3012,ST009,63,23000,1455210.2790441674,14000
3670,20250626,CUST_014,FP3001,ST027,589,11500,6770701.585381882,7000
3671,20250417,CUST_149,FP3018,ST002,83,42500,3514177.939745239,25500
3672,20250307,CUST_279,FP3024,ST009,32,17000,537795.1031250184,12500
3673,20250115,CUST_142,FP3002,ST030,204,12000,2451940.8446484813,8000
3674,20250318,CUST_165,FP3007,ST003,287,22000,6308839.64292171,17000
3675,20250523,CUST_252,FP3029,ST005,65,29500,1915454.7671694781,22000
3676,20250524,CUST_056,FP3009,ST030,1022,34000,34735828.632520154,21500
3677,20250425,CUST_255,FP3015,ST002,124,5500,682163.9530093699,4000
3678,20250203,CUST_018,FP3030,ST004,104,51500,5354474.967269584,35000
3679,20250617,CUST_017,FP3006,ST003,57,19500,1118385.2094270305,13000
3680,20250514,CUST_171,FP3019,ST009,63,30500,1929735.3700368307,21500
3681,20250103,CUST_138,FP3043,ST009,63,13500,854145.163786794,9000
3682,20250216,CUST_242,FP3005,ST005,162,25000,4058166.879596352,15500
3683,20250516,CUST_296,FP3012,ST027,393,23000,9027602.11384251,14000
3684,20250618,CUST_066,FP3018,ST001,182,42500,7737615.465444451,25500
3685,20250131,CUST_111,FP3023,ST008,63,13500,847838.440906882,8500
3686,20250425,CUST_208,FP3035,ST006,163,6500,1059252.2442004092,5000
3687,20250416,CUST_057,FP3022,ST008,63,18500,1161852.6782798013,11500
3688,20250330,CUST_251,FP3019,ST002,41,30500,1260969.7313203504,21500
3689,20250625,CUST_256,FP3041,ST009,63,50500,3195135.6126839328,34000
3690,20250404,CUST_225,FP3025,ST001,61,18000,1092369.242180393,12500
3691,20250625,CUST_027,FP3044,ST004,208,13500,2807200.4682772574,9000
3692,20250508,CUST_264,FP3041,ST005,32,50500,1639499.4193569263,34000
3693,20250304,CUST_171,FP3043,ST009,32,13500,427072.581893397,9000
3694,20250221,CUST_103,FP3039,ST004,52,10000,519851.9385698625,6000
3695,20250311,CUST_087,FP3004,ST005,32,17000,551910.6956251039,10000
3696,20250505,CUST_269,FP3031,ST010,41,38500,1563718.1358327144,24500
3697,20250104,CUST_269,FP3024,ST021,788,17000,13394062.42483114,12500
3698,20250130,CUST_005,FP3013,ST007,146,12500,1828558.1797330892,8000
3699,20250530,CUST_146,FP3031,ST010,203,38500,7818590.679163572,24500
3700,20250425,CUST_084,FP3012,ST001,61,23000,1395805.142786058,14000
3701,20250409,CUST_167,FP3037,ST001,243,7500,1820615.4036339887,4500
3702,20250630,CUST_002,FP3026,ST003,172,18000,3097066.73379793,11500
3703,20250325,CUST_115,FP3038,ST028,214,11500,2465770.5616279943,7000
3704,20250512,CUST_137,FP3050,ST007,49,16500,804565.5990825592,10000
3705,20250606,CUST_050,FP3039,ST003,57,10000,573530.8766292464,6000
3706,20250601,CUST_272,FP3024,ST030,1022,17000,17367914.316260077,12500
3707,20250305,CUST_243,FP3031,ST009,95,38500,3653843.2006435073,24500
3708,20250124,CUST_230,FP3045,ST010,81,13500,1096633.497856709,8500
3709,20250415,CUST_096,FP3046,ST007,49,12000,585138.6175145885,7000
3710,20250420,CUST_086,FP3027,ST004,104,17000,1767496.5911375324,11000
3711,20250508,CUST_194,FP3001,ST009,95,11500,1091407.7092831256,7000
3712,20250421,CUST_164,FP3029,ST029,375,29500,11071262.527921697,22000
3713,20250606,CUST_289,FP3046,ST010,41,12000,487392.66571409284,7000
3714,20250608,CUST_113,FP3017,ST003,172,49500,8516933.517944308,31000
3715,20250128,CUST_096,FP3044,ST006,98,13500,1319991.258157433,9000
3716,20250107,CUST_207,FP3029,ST018,163,29500,4797475.286600421,22000
3717,20250415,CUST_012,FP3040,ST019,643,70500,45298362.26436492,41500
3718,20250407,CUST_145,FP3024,ST003,57,17000,975002.4902697188,12500
3719,20250509,CUST_234,FP3029,ST007,49,29500,1438465.768056697,22000
3720,20250324,CUST_152,FP3014,ST008,63,8500,533824.2035339628,5500
3721,20250326,CUST_109,FP3015,ST003,57,5500,315441.9821460855,4000
3722,20250105,CUST_237,FP3025,ST002,41,18000,744178.8578284036,12500
3723,20250616,CUST_099,FP3031,ST001,182,38500,7009369.303990856,24500
3724,20250331,CUST_272,FP3048,ST009,158,13000,2056275.394301541,8000
3725,20250616,CUST_074,FP3001,ST007,49,11500,560757.841784814,7000
3726,20250104,CUST_113,FP3045,ST007,146,13500,1974842.8341117364,8500
3727,20250402,CUST_259,FP3028,ST003,115,46000,5276484.064989067,33500
3728,20250414,CUST_224,FP3021,ST002,124,16000,1984476.954209076,10500
3729,20250606,CUST_029,FP3025,ST015,209,18000,3754978.143595781,12500
3730,20250512,CUST_133,FP3034,ST002,165,12500,2067163.4939677876,7500
3731,20250216,CUST_217,FP3024,ST005,32,17000,551910.6956251039,12500
3732,20250522,CUST_119,FP3039,ST008,63,10000,628028.4747458386,6000
3733,20250612,CUST_276,FP3020,ST005,97,14500,1412242.0740995305,10500
3734,20250523,CUST_230,FP3004,ST006,98,17000,1662211.2139760267,10000
3735,20250227,CUST_057,FP3041,ST010,81,50500,4102221.603093615,34000
3736,20250226,CUST_232,FP3005,ST010,41,25000,1015401.38690436,15500
3737,20250314,CUST_155,FP3045,ST027,196,13500,2649404.9681929103,8500
3738,20250125,CUST_263,FP3021,ST001,121,16000,1941989.7638762544,10500
3739,20250627,CUST_176,FP3003,ST004,156,20000,3119111.631419175,13500
3740,20250130,CUST_248,FP3015,ST008,63,5500,345415.6611102112,4000
3741,20250107,CUST_146,FP3012,ST004,208,23000,4782637.834842735,14000
3742,20250426,CUST_043,FP3035,ST006,33,6500,211850.44884008184,5000
3743,20250101,CUST_144,FP3046,ST005,65,12000,779168.0408824997,7000
3744,20250117,CUST_059,FP3031,ST010,81,38500,3127436.2716654288,24500
3745,20250522,CUST_089,FP3012,ST030,204,23000,4699553.285576256,14000
3746,20250211,CUST_098,FP3041,ST010,81,50500,4102221.603093615,34000
3747,20250321,CUST_003,FP3010,ST009,158,30500,4824338.425092077,23000
3748,20250401,CUST_116,FP3039,ST026,167,10000,1669065.82029193,6000
3749,20250401,CUST_198,FP3003,ST008,126,20000,2512113.898983354,13500
3750,20250507,CUST_078,FP3030,ST023,328,51500,16873064.473191995,35000
3751,20250609,CUST_221,FP3040,ST009,63,70500,4460535.855331035,41500
3752,20250206,CUST_099,FP3029,ST008,63,29500,1852684.0005002238,22000
3753,20250629,CUST_130,FP3036,ST005,65,10000,649306.7007354164,7500
3754,20250226,CUST_265,FP3012,ST023,437,23000,10047391.142612709,14000
3755,20250428,CUST_019,FP3029,ST007,146,29500,4315397.304170091,22000
3756,20250225,CUST_074,FP3018,ST003,57,42500,2437506.225674297,25500
3757,20250202,CUST_019,FP3035,ST002,83,6500,537462.5084316247,5000
3758,20250402,CUST_104,FP3015,ST001,182,5500,1001338.4719986938,4000
3759,20250216,CUST_298,FP3007,ST009,32,22000,695970.1334559062,17000
3760,20250410,CUST_133,FP3050,ST006,33,16500,537774.2162863616,10000
3761,20250306,CUST_153,FP3050,ST004,104,16500,1715511.3972805461,10000
3762,20250125,CUST_011,FP3026,ST004,156,18000,2807200.4682772574,11500
3763,20250203,CUST_108,FP3018,ST004,52,42500,2209370.7389219156,25500
3764,20250306,CUST_243,FP3039,ST024,528,10000,5279590.332497036,6000
3765,20250315,CUST_038,FP3015,ST006,65,5500,358516.14419090777,4000
3766,20250622,CUST_121,FP3035,ST012,232,6500,1509380.6097343143,5000
3767,20250129,CUST_243,FP3014,ST008,251,8500,2135296.8141358513,5500
3768,20250419,CUST_070,FP3029,ST029,125,29500,3690420.842640566,22000
3769,20250503,CUST_293,FP3049,ST002,41,22500,930223.5722855044,16000
3770,20250510,CUST_285,FP3011,ST010,41,23500,954477.3036900985,17000
3771,20250317,CUST_212,FP3020,ST011,387,14500,5608451.404483593,10500
3772,20250213,CUST_093,FP3035,ST009,95,6500,616882.6182904623,5000
3773,20250212,CUST_223,FP3008,ST007,49,32500,1584750.422435344,23000
3774,20250109,CUST_289,FP3045,ST002,41,13500,558134.1433713026,8500
3775,20250510,CUST_085,FP3002,ST002,83,12000,992238.477104538,8000
3776,20250508,CUST_030,FP3006,ST008,63,19500,1224655.5257543852,13000
3777,20250303,CUST_027,FP3047,ST005,32,15000,486980.02555156226,10500
3778,20250524,CUST_250,FP3024,ST012,464,17000,7895221.650917951,12500
3779,20250608,CUST_123,FP3037,ST002,41,7500,310074.52409516816,4500
3780,20250113,CUST_226,FP3017,ST006,33,49500,1613322.6488590848,31000
3781,20250209,CUST_140,FP3021,ST005,65,16000,1038890.7211766661,10500
3782,20250224,CUST_002,FP3009,ST012,232,34000,7895221.650917951,21500
3783,20250130,CUST_123,FP3007,ST008,188,22000,4144987.9333225344,17000
3784,20250131,CUST_027,FP3012,ST002,41,23000,950895.2072251823,14000
3785,20250325,CUST_198,FP3028,ST008,188,46000,8666792.951492572,33500
3786,20250516,CUST_146,FP3050,ST003,57,16500,946325.9464382565,10000
3787,20250519,CUST_005,FP3018,ST021,158,42500,6697031.21241557,25500
3788,20250610,CUST_208,FP3028,ST009,158,46000,7276051.395220838,33500
3789,20250123,CUST_173,FP3014,ST010,41,8500,345236.4715474824,5500
3790,20250312,CUST_031,FP3038,ST010,41,11500,467084.6379760056,7000
3791,20250530,CUST_066,FP3011,ST006,130,23500,3063683.41399503,17000
3792,20250605,CUST_148,FP3026,ST016,473,18000,8518871.133519277,11500
3793,20250123,CUST_170,FP3041,ST002,41,50500,2087835.1289074654,34000
3794,20250320,CUST_202,FP3022,ST014,245,18500,4528977.353646819,11500
3795,20250217,CUST_002,FP3028,ST004,52,46000,2391318.9174213675,33500
3796,20250512,CUST_241,FP3014,ST001,61,8500,515841.0310296301,5500
3797,20250528,CUST_260,FP3018,ST010,41,42500,1726182.3577374122,25500
3798,20250505,CUST_218,FP3022,ST028,429,18500,7933348.763498764,11500
3799,20250518,CUST_173,FP3026,ST008,126,18000,2260902.5090850187,11500
3800,20250405,CUST_231,FP3037,ST001,61,7500,455153.8509084972,4500
3801,20250507,CUST_295,FP3025,ST029,125,18000,2251782.20906882,12500
3802,20250301,CUST_225,FP3033,ST006,65,28500,1857765.4744437947,19000
3803,20250328,CUST_071,FP3038,ST017,754,11500,8666319.658543168,7000
3804,20250621,CUST_164,FP3023,ST007,49,13500,658280.9447039121,8500
3805,20250321,CUST_081,FP3043,ST006,33,13500,439997.0860524777,9000
3806,20250215,CUST_109,FP3009,ST002,83,34000,2811342.351796191,21500
3807,20250605,CUST_018,FP3037,ST010,203,7500,1523102.0803565402,4500
3808,20250121,CUST_257,FP3045,ST002,41,13500,558134.1433713026,8500
3809,20250628,CUST_055,FP3028,ST004,52,46000,2391318.9174213675,33500
3810,20250318,CUST_218,FP3035,ST004,104,6500,675807.5201408212,5000
3811,20250315,CUST_114,FP3014,ST006,65,8500,554070.4046586757,5500
3812,20250511,CUST_292,FP3031,ST014,122,38500,4712584.543659528,24500
3813,20250104,CUST_230,FP3028,ST010,41,46000,1868338.5519040225,33500
3814,20250204,CUST_054,FP3026,ST009,32,18000,569430.1091911959,11500
3815,20250205,CUST_149,FP3025,ST001,303,18000,5461846.210901966,12500
3816,20250125,CUST_146,FP3023,ST008,63,13500,847838.440906882,8500
3817,20250625,CUST_174,FP3039,ST003,115,10000,1147061.7532584928,6000
3818,20250614,CUST_190,FP3044,ST009,63,13500,854145.163786794,9000
3819,20250623,CUST_074,FP3018,ST016,237,42500,10057000.643738035,25500
3820,20250517,CUST_096,FP3040,ST009,63,70500,4460535.855331035,41500
3821,20250601,CUST_234,FP3044,ST006,33,13500,439997.0860524777,9000
3822,20250225,CUST_132,FP3045,ST005,32,13500,438282.022996406,8500
3823,20250203,CUST_258,FP3038,ST005,65,11500,746702.7058457287,7000
3824,20250306,CUST_262,FP3021,ST009,32,16000,506160.09705884085,10500
3825,20250615,CUST_157,FP3025,ST008,126,18000,2260902.5090850187,12500
3826,20250208,CUST_015,FP3031,ST017,377,38500,14506665.515387477,24500
3827,20250628,CUST_136,FP3028,ST006,98,46000,4497747.990758661,33500
3828,20250123,CUST_103,FP3047,ST002,83,15000,1240298.0963806727,10500
3829,20250331,CUST_209,FP3050,ST007,98,16500,1609131.1981651185,10000
3830,20250513,CUST_036,FP3013,ST007,98,12500,1219038.7864887263,8000
3831,20250430,CUST_120,FP3002,ST007,98,12000,1170277.235029177,8000
3832,20250615,CUST_021,FP3026,ST008,188,18000,3391353.763627528,11500
3833,20250211,CUST_154,FP3031,ST002,41,38500,1591715.8903551965,24500
3834,20250114,CUST_265,FP3020,ST001,61,14500,879964.1117564278,10500
3835,20250421,CUST_290,FP3024,ST003,57,17000,975002.4902697188,12500
3836,20250118,CUST_100,FP3044,ST002,165,13500,2232536.5734852105,9000
3837,20250505,CUST_080,FP3032,ST013,881,27500,24217834.62224317,17000
3838,20250331,CUST_204,FP3005,ST030,409,25000,10216420.186035339,15500
3839,20250224,CUST_288,FP3024,ST009,32,17000,537795.1031250184,12500
3840,20250208,CUST_130,FP3028,ST001,61,46000,2791610.285572116,33500
3841,20250624,CUST_283,FP3008,ST010,162,32500,5280087.211902672,23000
3842,20250415,CUST_125,FP3043,ST001,61,13500,819276.9316352949,9000
3843,20250315,CUST_200,FP3029,ST029,625,29500,18452104.21320283,22000
3844,20250215,CUST_061,FP3008,ST008,251,32500,8164370.171695901,23000
3845,20250627,CUST_033,FP3021,ST003,115,16000,1835298.8052135883,10500
3846,20250327,CUST_241,FP3012,ST004,156,23000,3586978.3761320515,14000
3847,20250629,CUST_281,FP3035,ST008,63,6500,408218.50858479505,5000
3848,20250130,CUST_169,FP3018,ST018,163,42500,6911616.938322641,25500
3849,20250509,CUST_092,FP3031,ST013,220,38500,8476242.11778511,24500
3850,20250303,CUST_015,FP3020,ST006,65,14500,945178.9255942113,10500
3851,20250203,CUST_105,FP3006,ST007,98,19500,1901700.506922413,13000
3852,20250513,CUST_246,FP3018,ST003,172,42500,7312518.677022891,25500
3853,20250603,CUST_064,FP3047,ST008,63,15000,942042.7121187579,10500
3854,20250423,CUST_241,FP3035,ST003,57,6500,372795.06980901014,5000
3855,20250128,CUST_086,FP3010,ST008,63,30500,1915486.8479748077,23000
3856,20250615,CUST_154,FP3027,ST027,393,17000,6672575.475448811,11000
3857,20250516,CUST_256,FP3008,ST014,122,32500,3978155.783608692,23000
3858,20250605,CUST_047,FP3019,ST006,65,30500,1988134.9814223065,21500
3859,20250510,CUST_286,FP3025,ST030,204,18000,3677911.266972722,12500
3860,20250507,CUST_044,FP3001,ST006,65,11500,749624.6651264435,7000
3861,20250618,CUST_070,FP3030,ST004,156,51500,8031712.450904376,35000
3862,20250615,CUST_047,FP3038,ST004,156,11500,1793489.1880660257,7000
3863,20250228,CUST_039,FP3042,ST008,251,42500,10676484.070679255,29000
3864,20250606,CUST_241,FP3036,ST010,81,10000,812321.1095234881,7500
3865,20250523,CUST_102,FP3049,ST001,182,22500,4096384.6581764743,16000
3866,20250201,CUST_243,FP3012,ST004,52,23000,1195659.4587106837,14000
3867,20250219,CUST_146,FP3046,ST009,32,12000,379620.07279413065,7000
3868,20250627,CUST_254,FP3038,ST007,146,11500,1682273.5253544422,7000
3869,20250201,CUST_121,FP3044,ST007,98,13500,1316561.8894078243,9000
3870,20250209,CUST_152,FP3020,ST006,163,14500,2362947.3139855284,10500
3871,20250226,CUST_266,FP3004,ST009,158,17000,2688975.515625092,10000
3872,20250111,CUST_163,FP3004,ST007,146,17000,2486839.1244370015,10000
3873,20250610,CUST_285,FP3030,ST001,182,51500,9376169.328715041,35000
3874,20250429,CUST_230,FP3026,ST004,104,18000,1871466.978851505,11500
3875,20250617,CUST_080,FP3026,ST005,65,18000,1168752.0613237494,11500
3876,20250313,CUST_245,FP3050,ST003,57,16500,946325.9464382565,10000
3877,20250114,CUST_182,FP3042,ST007,49,42500,2072365.9370308344,29000
3878,20250211,CUST_016,FP3012,ST007,146,23000,3364547.0507088844,14000
3879,20250530,CUST_052,FP3002,ST001,121,12000,1456492.322907191,8000
3880,20250626,CUST_201,FP3016,ST006,33,6000,195554.26046776786,4500
3881,20250322,CUST_198,FP3001,ST005,32,11500,373351.3529228644,7000
3882,20250427,CUST_201,FP3048,ST028,214,13000,2787392.808796863,8000
3883,20250617,CUST_256,FP3028,ST002,41,46000,1901790.4144503647,33500
3884,20250404,CUST_036,FP3018,ST002,83,42500,3514177.939745239,25500
3885,20250202,CUST_199,FP3003,ST002,124,20000,2480596.1927613453,13500
3886,20250610,CUST_284,FP3040,ST002,41,70500,2914700.5264945803,41500
3887,20250121,CUST_230,FP3037,ST002,83,7500,620149.0481903363,4500
3888,20250116,CUST_262,FP3046,ST004,52,12000,623822.326283835,7000
3889,20250629,CUST_181,FP3001,ST007,49,11500,560757.841784814,7000
3890,20250219,CUST_083,FP3050,ST002,41,16500,682163.9530093699,10000
3891,20250205,CUST_243,FP3002,ST003,57,12000,688237.0519550956,8000
3892,20250110,CUST_141,FP3010,ST016,237,30500,7217376.932564942,23000
3893,20250524,CUST_232,FP3011,ST012,697,23500,16370974.30557987,17000
3894,20250428,CUST_064,FP3012,ST008,126,23000,2888930.9838308576,14000
3895,20250620,CUST_199,FP3029,ST002,41,29500,1219626.4614409946,22000
3896,20250527,CUST_079,FP3001,ST023,437,11500,5023695.571306354,7000
3897,20250323,CUST_007,FP3018,ST002,41,42500,1757088.9698726195,25500
3898,20250324,CUST_209,FP3033,ST004,52,28500,1481578.024924108,19000
3899,20250328,CUST_229,FP3042,ST003,57,42500,2437506.225674297,29000
3900,20250517,CUST_300,FP3001,ST021,315,11500,3624275.7149543087,7000
3901,20250106,CUST_219,FP3038,ST005,97,11500,1120054.0587685932,7000
3902,20250601,CUST_234,FP3029,ST008,63,29500,1852684.0005002238,22000
3903,20250413,CUST_161,FP3021,ST009,32,16000,506160.09705884085,10500
3904,20250426,CUST_286,FP3042,ST002,83,42500,3514177.939745239,29000
3905,20250420,CUST_058,FP3031,ST014,367,38500,14137753.630978582,24500
3906,20250102,CUST_131,FP3027,ST005,32,17000,551910.6956251039,11000
3907,20250618,CUST_200,FP3036,ST006,33,10000,325923.76744627976,7500
3908,20250529,CUST_173,FP3048,ST003,57,13000,745590.1396180203,8000
3909,20250615,CUST_049,FP3013,ST010,81,12500,1015401.38690436,8000
3910,20250418,CUST_068,FP3036,ST009,32,10000,316350.0606617755,7500
3911,20250421,CUST_029,FP3015,ST006,98,5500,537774.2162863616,4000
3912,20250218,CUST_178,FP3003,ST003,57,20000,1147061.7532584928,13500
3913,20250316,CUST_206,FP3020,ST005,65,14500,941494.7160663537,10500
3914,20250613,CUST_018,FP3029,ST016,473,29500,13961483.246601036,22000
3915,20250109,CUST_055,FP3049,ST010,81,22500,1827722.496427848,16000
3916,20250621,CUST_005,FP3005,ST002,83,25000,2067163.4939677876,15500
3917,20250605,CUST_060,FP3020,ST002,41,14500,599477.4132506584,10500
3918,20250308,CUST_056,FP3033,ST009,32,28500,901597.6728860602,19000
3919,20250124,CUST_063,FP3014,ST002,207,8500,1757088.9698726195,5500
3920,20250623,CUST_279,FP3002,ST010,81,12000,974785.3314281857,8000
3921,20250311,CUST_178,FP3018,ST004,52,42500,2209370.7389219156,25500
3922,20250113,CUST_005,FP3018,ST001,61,42500,2579205.1551481504,25500
3923,20250610,CUST_109,FP3039,ST010,122,10000,1218481.664285232,6000
3924,20250501,CUST_234,FP3027,ST008,126,17000,2135296.8141358513,11000
3925,20250309,CUST_290,FP3005,ST005,65,25000,1623266.751838541,15500
3926,20250107,CUST_180,FP3017,ST010,41,49500,2010494.746070633,31000
3927,20250626,CUST_290,FP3008,ST028,858,32500,27873928.08796863,23000
3928,20250425,CUST_221,FP3004,ST007,49,17000,828946.3748123338,10000
3929,20250327,CUST_103,FP3037,ST017,188,7500,1412986.9008494297,4500
3930,20250621,CUST_206,FP3020,ST002,41,14500,599477.4132506584,10500
3931,20250220,CUST_207,FP3007,ST006,33,22000,717032.2883818155,17000
3932,20250110,CUST_035,FP3043,ST006,65,13500,879994.1721049554,9000
3933,20250217,CUST_159,FP3012,ST004,156,23000,3586978.3761320515,14000
3934,20250419,CUST_267,FP3032,ST004,52,27500,1429592.8310671218,17000
3935,20250210,CUST_136,FP3005,ST008,63,25000,1570071.1868645963,15500
3936,20250516,CUST_247,FP3014,ST023,109,8500,928291.5729587829,5500
3937,20250525,CUST_245,FP3047,ST002,41,15000,620149.0481903363,10500
3938,20250620,CUST_157,FP3004,ST007,49,17000,828946.3748123338,10000
3939,20250515,CUST_169,FP3039,ST007,49,10000,487615.5145954905,6000
3940,20250205,CUST_265,FP3044,ST008,63,13500,847838.440906882,9000
3941,20250311,CUST_024,FP3029,ST009,32,29500,933232.6789522378,22000
3942,20250627,CUST_149,FP3016,ST001,61,6000,364123.08072679775,4500
3943,20250218,CUST_021,FP3008,ST001,61,32500,1972333.353936821,23000
3944,20250601,CUST_125,FP3037,ST007,49,7500,365711.63594661787,4500
3945,20250528,CUST_249,FP3044,ST028,214,13500,2894600.2245198195,9000
3946,20250304,CUST_005,FP3017,ST002,41,49500,2046491.8590281098,31000
3947,20250225,CUST_095,FP3016,ST009,32,6000,189810.03639706533,4500
3948,20250116,CUST_262,FP3046,ST001,121,12000,1456492.322907191,7000
